watch_id,user_id,movie_id,watch_date,watch_duration,device_type
W58038,15792,2497,2025-01-15,9.0,Smart TV
W58039,15209,23,2025-01-15,145.0,Laptop
W58040,15520,378,2025-01-15,177.0,Smart TV
W58041,15022,488,2025-01-15,85.0,Mobile
W58042,16280,187,2025-01-15,113.0,Laptop
W58043,15764,3423,2025-01-15,45.0,Smart TV
W58044,15586,3141,2025-01-15,92.0,Laptop
W58045,16041,3236,2025-01-15,115.0,Mobile
W58046,15452,2855,2025-01-15,100.0,Smart TV
W58047,16355,631,2025-01-15,103.0,Laptop
W58048,16187,1208,2025-01-15,103.0,Laptop
W58049,15509,967,2025-01-15,60.0,Smart TV
W58050,16153,2830,2025-01-15,151.0,Laptop
W58051,15746,240,2025-01-15,122.0,Laptop
W58052,15536,2691,2025-01-15,93.0,Smart TV
W58053,16195,4225,2025-01-15,120.0,Smart TV
W58054,15270,3732,2025-01-15,113.0,Smart TV
W58055,16463,3014,2025-01-15,106.0,Mobile
W58056,15362,2912,2025-01-15,134.0,Smart TV
W58057,15932,4148,2025-01-15,98.0,Laptop
W58058,15463,2770,2025-01-15,82.0,Laptop
W58059,16258,2284,2025-01-15,82.0,Mobile
W58060,16468,3232,2025-01-15,57.0,Mobile
W58061,15413,1433,2025-01-15,83.0,Laptop
W58062,15737,3687,2025-01-15,87.0,Mobile
W58063,16155,1187,2025-01-15,132.0,Laptop
W58064,15429,2472,2025-01-15,131.0,Smart TV
W58065,15698,1779,2025-01-15,101.0,Mobile
W58066,15082,917,2025-01-15,100.0,Mobile
W58067,15998,3787,2025-01-15,55.0,Laptop
W58068,15538,3335,2025-01-15,155.0,Mobile
W58069,16050,2055,2025-01-15,101.0,Laptop
W58070,15796,3607,2025-01-15,91.0,Mobile
W58071,15518,777,2025-01-15,101.0,Smart TV
W58072,16251,2697,2025-01-15,54.0,Laptop
W58073,15988,3836,2025-01-15,141.0,Mobile
W58074,15495,269,2025-01-15,65.0,Laptop
W58075,15779,1089,2025-01-15,18.0,Laptop
W58076,16150,331,2025-01-15,63.0,Smart TV
W58077,15935,2540,2025-01-15,87.0,Laptop
W58078,15179,2407,2025-01-15,150.0,Laptop
W58079,15640,3570,2025-01-15,117.0,Smart TV
W58080,16485,3000,2025-01-15,130.0,Mobile
W58081,16276,2289,2025-01-15,48.0,Laptop
W58082,16138,1294,2025-01-15,139.0,Laptop
W58083,15106,2978,2025-01-15,45.0,Smart TV
W58084,16540,3162,2025-01-15,90.0,Laptop
W58085,19478,3283,2025-01-15,97.0,Smart TV
W58086,15709,3421,2025-01-15,94.0,Mobile
W58087,15574,965,2025-01-15,73.0,Laptop
W58088,16266,2554,2025-01-15,99.0,Mobile
W58089,15658,1529,2025-01-16,0.0,Mobile
W58090,15822,447,2025-01-16,108.0,Laptop
W58091,15728,2723,2025-01-16,89.0,Laptop
W58092,15521,2773,2025-01-16,128.0,Smart TV
W58093,15819,1105,2025-01-16,105.0,Smart TV
W58094,15181,1494,2025-01-16,105.0,Smart TV
W58095,15862,759,2025-01-16,101.0,Mobile
W58096,16484,2050,2025-01-16,64.0,Laptop
W58097,16310,570,2025-01-16,143.0,Mobile
W58098,16450,4148,2025-01-16,100.0,Mobile
W58099,15438,2758,2025-01-16,121.0,Mobile
W58100,15842,3224,2025-01-16,126.0,Smart TV
W58101,16398,3601,2025-01-16,65.0,Mobile
W58102,16351,1418,2025-01-16,104.0,Smart TV
W58103,15825,166,2025-01-16,4.0,Smart TV
W58104,16501,156,2025-01-16,59.0,Laptop
W58105,15998,675,2025-01-16,132.0,Mobile
W58106,15204,2027,2025-01-16,105.0,Mobile
W58107,16185,2242,2025-01-16,47.0,Smart TV
W58108,15493,2048,2025-01-16,138.0,Smart TV
W58109,16366,3668,2025-01-16,90.0,Laptop
W58110,16254,3283,2025-01-16,6.0,Mobile
W58111,15101,194,2025-01-16,112.0,Mobile
W58112,15986,3166,2025-01-16,70.0,Mobile
W58113,15549,217,2025-01-16,122.0,Laptop
W58114,16422,3543,2025-01-16,103.0,Mobile
W58115,15491,612,2025-01-16,123.0,Laptop
W58116,16551,4174,2025-01-16,11.0,Laptop
W58117,15703,2407,2025-01-16,147.0,Mobile
W58118,16339,3988,2025-01-16,94.0,Mobile
W58119,15444,1909,2025-01-16,101.0,Laptop
W58120,16012,967,2025-01-16,63.0,Mobile
W58121,15012,1544,2025-01-16,95.0,Laptop
W58122,16463,4031,2025-01-16,65.0,Laptop
W58123,16562,3604,2025-01-16,19.0,Smart TV
W58124,16098,1011,2025-01-16,106.0,Laptop
W58125,16504,2730,2025-01-16,103.0,Mobile
W58126,15572,2598,2025-01-16,111.0,Smart TV
W58127,15045,3379,2025-01-16,115.0,Mobile
W58128,15404,798,2025-01-16,91.0,Laptop
W58129,15527,1140,2025-01-16,120.0,Laptop
W58130,16386,4229,2025-01-16,115.0,Laptop
W58131,16131,1022,2025-01-16,-15.0,Mobile
W58132,16114,526,2025-01-16,109.0,Smart TV
W58133,16176,360,2025-01-16,101.0,Smart TV
W58134,16521,4098,2025-01-16,9.0,Laptop
W58135,15872,3146,2025-01-16,20.0,Smart TV
W58136,15467,2157,2025-01-16,103.0,Mobile
W58137,15734,2942,2025-01-16,55.0,Laptop
W58138,16217,825,2025-01-16,112.0,Smart TV
W58139,15460,1425,2025-01-16,108.0,Laptop
W58140,15523,1199,2025-01-16,127.0,Laptop
W58141,16080,3195,2025-01-16,95.0,Laptop
W58142,16180,2722,2025-01-16,47.0,Laptop
W58143,16017,2418,2025-01-16,112.0,Laptop
W58144,16196,1552,2025-01-16,59.0,Laptop
W58145,16159,3065,2025-01-16,102.0,Laptop
W58146,16374,4174,2025-01-16,125.0,Mobile
W58147,16155,2674,2025-01-16,108.0,Laptop
W58148,16221,2595,2025-01-16,94.0,Mobile
W58149,15046,109,2025-01-16,104.0,Laptop
W58150,16037,1369,2025-01-16,19.0,Smart TV
W58151,15708,2817,2025-01-16,125.0,Laptop
W58152,16496,4104,2025-01-16,100.0,Laptop
W58153,16249,3472,2025-01-16,121.0,Laptop
W58154,15160,706,2025-01-16,122.0,Smart TV
W58155,16237,3456,2025-01-16,131.0,Mobile
W58156,16259,4124,2025-01-16,80.0,Laptop
W58157,16175,2316,2025-01-16,15.0,Smart TV
W58158,15190,3053,2025-01-16,97.0,Laptop
W58159,16218,1341,2025-01-16,118.0,Smart TV
W58160,16249,2315,2025-01-16,107.0,Mobile
W58161,16016,2663,2025-01-16,92.0,Laptop
W58162,15741,207,2025-01-16,113.0,Smart TV
W58163,15603,1039,2025-01-16,68.0,Smart TV
W58164,15303,3421,2025-01-16,5.0,Smart TV
W58165,16196,45,2025-01-16,106.0,Laptop
W58166,16326,3570,2025-01-16,12.0,Laptop
W58167,16015,3163,2025-01-16,115.0,Mobile
W58168,15263,3000,2025-01-16,133.0,Laptop
W58169,15527,2952,2025-01-16,6.0,Smart TV
W58170,15848,2289,2025-01-16,101.0,Laptop
W58171,15153,2253,2025-01-16,97.0,Mobile
W58172,16457,439,2025-01-16,23.0,Laptop
W58173,16160,1137,2025-01-16,104.0,Smart TV
W58174,15151,3423,2025-01-16,48.0,Smart TV
W58175,16066,909,2025-01-16,48.0,Smart TV
W58176,16413,3160,2025-01-16,98.0,Laptop
W58177,15796,2741,2025-01-16,50.0,Smart TV
W58178,15839,1499,2025-01-16,137.0,Laptop
W58179,15026,1945,2025-01-16,87.0,Laptop
W58180,16010,3232,2025-01-16,131.0,Laptop
W58181,15549,2113,2025-01-16,65.0,Smart TV
W58182,15787,2389,2025-01-16,57.0,Mobile
W58183,15836,2407,2025-01-16,152.0,Smart TV
W58184,15459,3592,2025-01-16,93.0,Laptop
W58185,16351,670,2025-01-16,8.0,Smart TV
W58186,15971,3693,2025-01-16,103.0,Mobile
W58187,16397,3706,2025-01-16,46.0,Mobile
W58188,15741,3655,2025-01-16,17.0,Smart TV
W58189,16168,4102,2025-01-16,130.0,Laptop
W58190,15078,1668,2025-01-16,119.0,Smart TV
W58191,16370,1823,2025-01-16,118.0,Mobile
W58192,15491,3759,2025-01-16,22.0,Smart TV
W58193,16567,1767,2025-01-16,98.0,Laptop
W58194,16231,4008,2025-01-16,80.0,Mobile
W58195,15559,3439,2025-01-16,94.0,Laptop
W58196,16280,1794,2025-01-16,137.0,Laptop
W58197,16116,3548,2025-01-16,98.0,Laptop
W58198,15131,4200,2025-01-16,58.0,Laptop
W58199,16238,799,2025-01-16,103.0,Laptop
W58200,16144,2487,2025-01-16,131.0,Laptop
W58201,15857,2027,2025-01-16,107.0,Laptop
W58202,16172,159,2025-01-16,107.0,Smart TV
W58203,15504,3778,2025-01-16,113.0,Mobile
W58204,16180,3196,2025-01-16,117.0,Mobile
W58205,15726,3735,2025-01-16,103.0,Smart TV
W58206,16063,2676,2025-01-16,80.0,Smart TV
W58207,15016,3742,2025-01-16,123.0,Laptop
W58208,16389,1739,2025-01-16,44.0,Smart TV
W58209,15016,1335,2025-01-16,143.0,Smart TV
W58210,15651,967,2025-01-16,54.0,Mobile
W58211,15021,3662,2025-01-16,69.0,Laptop
W58212,15534,2607,2025-01-16,91.0,Laptop
W58213,15530,275,2025-01-16,117.0,Smart TV
W58214,15726,4142,2025-01-16,126.0,Laptop
W58215,16206,1208,2025-01-16,105.0,Smart TV
W58216,15099,558,2025-01-16,15.0,Laptop
W58217,16348,1302,2025-01-16,114.0,Smart TV
W58218,16198,1013,2025-01-16,76.0,Mobile
W58219,15379,3932,2025-01-16,106.0,Smart TV
W58220,16546,2912,2025-01-16,135.0,Mobile
W58221,16101,504,2025-01-16,48.0,Mobile
W58222,15110,3826,2025-01-16,104.0,Smart TV
W58223,16163,854,2025-01-16,94.0,Laptop
W58224,16055,3195,2025-01-16,95.0,Smart TV
W58225,15727,769,2025-01-16,108.0,Mobile
W58226,15047,1208,2025-01-16,106.0,Smart TV
W58227,16296,437,2025-01-16,104.0,Mobile
W58228,16482,2873,2025-01-16,57.0,Smart TV
W58229,16018,1150,2025-01-16,126.0,Laptop
W58230,16172,4174,2025-01-16,20.0,Smart TV
W58231,16553,1437,2025-01-16,127.0,Laptop
W58232,15591,1936,2025-01-16,51.0,Mobile
W58233,16095,1659,2025-01-16,98.0,Smart TV
W58234,15602,2050,2025-01-16,143.0,Laptop
W58235,15869,1544,2025-01-16,94.0,Laptop
W58236,16243,516,2025-01-16,89.0,Mobile
W58237,16380,2697,2025-01-16,95.0,Laptop
W58238,16498,3218,2025-01-16,125.0,Laptop
W58239,15676,3232,2025-01-16,127.0,Smart TV
W58240,16221,380,2025-01-16,60.0,Laptop
W58241,16008,1048,2025-01-16,90.0,Mobile
W58242,16297,2601,2025-01-16,92.0,Laptop
W58243,16415,790,2025-01-16,95.0,Mobile
W58244,16393,2315,2025-01-16,54.0,Mobile
W58245,15188,3333,2025-01-16,82.0,Laptop
W58246,16083,3053,2025-01-16,96.0,Laptop
W58247,16391,671,2025-01-16,60.0,Laptop
W58248,16533,109,2025-01-16,105.0,Laptop
W58249,16308,2554,2025-01-16,94.0,Laptop
W58250,15058,1367,2025-01-16,176.0,Smart TV
W58251,15216,2055,2025-01-16,55.0,Laptop
W58252,15396,1371,2025-01-16,4.0,Laptop
W58253,16322,1839,2025-01-16,59.0,Mobile
W58254,16266,3236,2025-01-16,115.0,Smart TV
W58255,16050,2701,2025-01-16,101.0,Laptop
W58256,15379,1137,2025-01-16,101.0,Smart TV
W58257,16565,2328,2025-01-16,100.0,Mobile
W58258,15518,194,2025-01-16,106.0,Smart TV
W58259,15805,3738,2025-01-16,12.0,Smart TV
W58260,16024,1479,2025-01-16,116.0,Smart TV
W58261,16234,1959,2025-01-16,85.0,Laptop
W58262,16513,650,2025-01-16,104.0,Smart TV
W58263,15043,999,2025-01-16,62.0,Laptop
W58264,16061,821,2025-01-16,79.0,Mobile
W58265,15015,328,2025-01-16,107.0,Smart TV
W58266,15646,4105,2025-01-16,107.0,Laptop
W58267,16428,2401,2025-01-16,120.0,Mobile
W58268,15448,4212,2025-01-16,21.0,Laptop
W58269,16159,2977,2025-01-16,107.0,Laptop
W58270,16351,2722,2025-01-16,5.0,Laptop
W58271,15693,1443,2025-01-16,125.0,Smart TV
W58272,16579,3662,2025-01-16,109.0,Smart TV
W58273,15866,2506,2025-01-16,171.0,Laptop
W58274,15609,1208,2025-01-16,98.0,Mobile
W58275,16224,3232,2025-01-16,137.0,Smart TV
W58276,15446,4177,2025-01-16,111.0,Smart TV
W58277,15133,3844,2025-01-16,113.0,Smart TV
W58278,16510,2663,2025-01-16,91.0,Laptop
W58279,16079,1343,2025-01-16,101.0,Laptop
W58280,15588,261,2025-01-16,104.0,Smart TV
W58281,15988,3892,2025-01-16,90.0,Laptop
W58282,16405,3643,2025-01-16,106.0,Mobile
W58283,16329,1433,2025-01-16,86.0,Mobile
W58284,16084,1314,2025-01-16,119.0,Laptop
W58285,16007,2447,2025-01-16,24.0,Smart TV
W58286,15287,1437,2025-01-16,126.0,Mobile
W58287,15468,3826,2025-01-16,110.0,Smart TV
W58288,15895,118,2025-01-16,61.0,Laptop
W58289,15129,1433,2025-01-16,85.0,Smart TV
W58290,16135,1596,2025-01-16,99.0,Laptop
W58291,15025,3150,2025-01-16,14.0,
W58292,16159,2882,2025-01-16,101.0,Laptop
W58293,16120,2942,2025-01-16,95.0,Smart TV
W58294,15302,2900,2025-01-16,37.0,Mobile
W58295,16449,574,2025-01-16,121.0,Smart TV
W58296,16396,3558,2025-01-16,12.0,Laptop
W58297,15703,3065,2025-01-16,99.0,Laptop
W58298,15991,3578,2025-01-16,10.0,Smart TV
W58299,15708,183,2025-01-16,18.0,Smart TV
W58300,15045,2401,2025-01-16,114.0,Smart TV
W58301,15251,676,2025-01-16,144.0,Mobile
W58302,15429,296,2025-01-16,48.0,Smart TV
W58303,15556,462,2025-01-16,128.0,Laptop
W58304,15635,4105,2025-01-16,47.0,Smart TV
W58305,15965,1597,2025-01-16,106.0,Smart TV
W58306,15664,689,2025-01-16,130.0,Laptop
W58307,15445,636,2025-01-16,6.0,Mobile
W58308,15345,3742,2025-01-16,123.0,Laptop
W58309,16160,1302,2025-01-16,-1.0,Smart TV
W58310,15395,3240,2025-01-16,140.0,Smart TV
W58311,15450,3687,2025-01-16,84.0,Laptop
W58312,16366,652,2025-01-16,79.0,Laptop
W58313,15625,302,2025-01-16,0.0,Laptop
W58314,15533,2863,2025-01-16,104.0,Laptop
W58315,15112,2598,2025-01-16,114.0,Laptop
W58316,15051,261,2025-01-16,61.0,Laptop
W58317,15756,375,2025-01-16,121.0,Mobile
W58318,15618,2856,2025-01-16,129.0,Smart TV
W58319,16475,2885,2025-01-16,67.0,Laptop
W58320,16466,636,2025-01-16,101.0,Laptop
W58321,15512,3681,2025-01-16,25.0,Smart TV
W58322,16227,1936,2025-01-16,92.0,Laptop
W58323,16581,13,2025-01-16,168.0,Smart TV
W58324,16481,2289,2025-01-16,54.0,Mobile
W58325,15741,1134,2025-01-16,109.0,Laptop
W58326,16212,1151,2025-01-16,59.0,Smart TV
W58327,16468,3379,2025-01-16,55.0,Laptop
W58328,15439,3310,2025-01-16,49.0,Smart TV
W58329,15406,510,2025-01-16,119.0,Smart TV
W58330,15814,4177,2025-01-16,108.0,Smart TV
W58331,15634,2697,2025-01-16,95.0,Smart TV
W58332,15147,2059,2025-01-16,170.0,Mobile
W58333,15438,2447,2025-01-16,185.0,Mobile
W58334,16170,51,2025-01-16,143.0,Laptop
W58335,16399,2202,2025-01-16,49.0,Laptop
W58336,15023,183,2025-01-16,47.0,Smart TV
W58337,15719,3610,2025-01-16,117.0,Laptop
W58338,16110,3556,2025-01-16,108.0,Smart TV
W58339,15608,3885,2025-01-16,93.0,Smart TV
W58340,15699,2487,2025-01-16,135.0,Mobile
W58341,15568,1478,2025-01-16,128.0,Laptop
W58342,15542,1308,2025-01-16,69.0,Laptop
W58343,16067,3548,2025-01-16,94.0,Smart TV
W58344,15778,1779,2025-01-16,101.0,Laptop
W58345,16407,4019,2025-01-16,109.0,Smart TV
W58346,16191,2041,2025-01-16,119.0,Smart TV
W58347,15722,1433,2025-01-16,11.0,Mobile
W58348,15975,1039,2025-01-16,64.0,Laptop
W58349,15794,2503,2025-01-16,119.0,Laptop
W58350,16346,3374,2025-01-16,105.0,Smart TV
W58351,15483,2961,2025-01-16,49.0,Mobile
W58352,16090,2817,2025-01-16,58.0,Laptop
W58353,16146,2656,2025-01-16,79.0,Laptop
W58354,15535,1732,2025-01-16,120.0,Mobile
W58355,16045,3742,2025-01-16,117.0,Smart TV
W58356,15512,3379,2025-01-16,115.0,Smart TV
W58357,15078,2966,2025-01-16,122.0,Smart TV
W58358,16307,3056,2025-01-16,96.0,Laptop
W58359,15113,650,2025-01-16,107.0,Laptop
W58360,15872,2204,2025-01-16,125.0,Mobile
W58361,15948,1398,2025-01-16,100.0,Smart TV
W58362,15241,714,2025-01-16,47.0,Smart TV
W58363,16558,2303,2025-01-16,86.0,Laptop
W58364,15287,3627,2025-01-16,125.0,Mobile
W58365,15681,238,2025-01-16,107.0,Smart TV
W58366,16599,472,2025-01-16,95.0,Smart TV
W58367,16375,2720,2025-01-16,86.0,Mobile
W58368,16110,3517,2025-01-16,137.0,Mobile
W58369,16378,1665,2025-01-16,87.0,Laptop
W58370,16198,3686,2025-01-16,14.0,Laptop
W58371,16332,965,2025-01-16,74.0,Laptop
W58372,15579,2418,2025-01-16,8.0,Laptop
W58373,15918,799,2025-01-16,96.0,Smart TV
W58374,16195,194,2025-01-16,19.0,Smart TV
W58375,15889,1848,2025-01-16,52.0,Smart TV
W58376,15562,4147,2025-01-16,155.0,Laptop
W58377,16004,1229,2025-01-16,13.0,Mobile
W58378,15077,1137,2025-01-16,10.0,Smart TV
W58379,15638,2835,2025-01-16,101.0,Laptop
W58380,16409,2380,2025-01-16,119.0,Laptop
W58381,15720,1200,2025-01-16,128.0,Laptop
W58382,16230,3061,2025-01-16,139.0,Mobile
W58383,15634,1185,2025-01-16,121.0,Laptop
W58384,16508,438,2025-01-16,121.0,Smart TV
W58385,15401,1739,2025-01-16,79.0,Mobile
W58386,15466,4098,2025-01-16,110.0,Laptop
W58387,15100,3826,2025-01-16,104.0,Mobile
W58388,15693,2620,2025-01-16,117.0,Smart TV
W58389,16556,2337,2025-01-16,127.0,Smart TV
W58390,15110,4177,2025-01-16,64.0,Smart TV
W58391,15094,178,2025-01-16,107.0,Smart TV
W58392,16401,2366,2025-01-16,143.0,Mobile
W58393,16003,3859,2025-01-16,98.0,Mobile
W58394,16350,2563,2025-01-16,87.0,Laptop
W58395,16207,1909,2025-01-16,101.0,Mobile
W58396,16108,1175,2025-01-16,130.0,Laptop
W58397,15919,970,2025-01-16,100.0,Smart TV
W58398,15131,1510,2025-01-16,116.0,Laptop
W58399,16583,1797,2025-01-16,105.0,Mobile
W58400,16269,1818,2025-01-16,90.0,Smart TV
W58401,15552,3172,2025-01-16,76.0,Laptop
W58402,16524,3379,2025-01-16,116.0,Laptop
W58403,16087,832,2025-01-16,102.0,Laptop
W58404,16167,3061,2025-01-16,140.0,Mobile
W58405,16520,269,2025-01-16,131.0,Laptop
W58406,15007,3687,2025-01-16,88.0,Mobile
W58407,15383,1531,2025-01-16,145.0,Laptop
W58408,15976,574,2025-01-16,131.0,Laptop
W58409,15974,3001,2025-01-16,44.0,Laptop
W58410,16310,3732,2025-01-16,107.0,Laptop
W58411,16584,3379,2025-01-16,54.0,Smart TV
W58412,15708,166,2025-01-16,36.0,Laptop
W58413,15887,2198,2025-01-16,115.0,Smart TV
W58414,16480,3548,2025-01-16,52.0,Smart TV
W58415,15163,1054,2025-01-16,82.0,Smart TV
W58416,15595,2198,2025-01-16,115.0,Laptop
W58417,15511,1494,2025-01-16,107.0,Laptop
W58418,15796,105,2025-01-16,158.0,Smart TV
W58419,15752,917,2025-01-16,92.0,Smart TV
W58420,15957,1936,2025-01-16,86.0,Laptop
W58421,15204,45,2025-01-16,46.0,Smart TV
W58422,15072,3772,2025-01-16,110.0,Mobile
W58423,15510,534,2025-01-16,122.0,Laptop
W58424,16352,1027,2025-01-16,78.0,Laptop
W58425,16295,4025,2025-01-16,106.0,Smart TV
W58426,16320,790,2025-01-16,9.0,Laptop
W58427,16013,913,2025-01-16,45.0,Laptop
W58428,16583,2472,2025-01-16,123.0,Smart TV
W58429,15708,1353,2025-01-16,116.0,Laptop
W58430,16379,1398,2025-01-16,9.0,Laptop
W58431,15821,1790,2025-01-16,93.0,Mobile
W58432,15796,965,2025-01-16,71.0,Laptop
W58433,15733,2195,2025-01-16,134.0,Laptop
W58434,15573,2594,2025-01-16,105.0,Smart TV
W58435,16053,3826,2025-01-16,105.0,Laptop
W58436,16374,525,2025-01-16,142.0,Mobile
W58437,15779,579,2025-01-16,93.0,Laptop
W58438,15082,105,2025-01-16,163.0,Laptop
W58439,15731,3832,2025-01-16,7.0,Smart TV
W58440,16586,3418,2025-01-16,46.0,Laptop
W58441,16349,622,2025-01-16,113.0,Mobile
W58442,16532,378,2025-01-16,170.0,Laptop
W58443,15969,2362,2025-01-16,140.0,Mobile
W58444,16555,857,2025-01-16,70.0,Laptop
W58445,16325,3409,2025-01-16,58.0,Laptop
W58446,16463,895,2025-01-16,82.0,Mobile
W58447,15108,2912,2025-01-16,143.0,Smart TV
W58448,15519,3000,2025-01-16,130.0,Smart TV
W58449,15025,1214,2025-01-16,112.0,Smart TV
W58450,15083,590,2025-01-16,129.0,Laptop
W58451,15468,1277,2025-01-16,127.0,Laptop
W58452,15465,2587,2025-01-16,106.0,Mobile
W58453,15651,2472,2025-01-16,128.0,Mobile
W58454,15398,1341,2025-01-16,118.0,Laptop
W58455,15994,30,2025-01-16,88.0,Mobile
W58456,15643,2912,2025-01-16,23.0,Smart TV
W58457,15670,1277,2025-01-16,135.0,Laptop
W58458,16417,2389,2025-01-16,137.0,Smart TV
W58459,15467,1529,2025-01-16,99.0,Smart TV
W58460,15493,1959,2025-01-16,81.0,Smart TV
W58461,15108,140,2025-01-16,128.0,Laptop
W58462,16171,3098,2025-01-16,55.0,Smart TV
W58463,15739,1739,2025-01-16,81.0,Laptop
W58464,15443,217,2025-01-16,117.0,Laptop
W58465,15103,360,2025-01-16,102.0,Smart TV
W58466,16074,3061,2025-01-16,128.0,Smart TV
W58467,15408,51,2025-01-16,22.0,Laptop
W58468,15857,1597,2025-01-16,111.0,Laptop
W58469,15783,1721,2025-01-16,90.0,Smart TV
W58470,16168,314,2025-01-16,112.0,Laptop
W58471,16085,2855,2025-01-16,108.0,Laptop
W58472,15504,1945,2025-01-16,92.0,Smart TV
W58473,15354,1353,2025-01-16,111.0,Smart TV
W58474,16230,1433,2025-01-16,83.0,Laptop
W58475,15021,671,2025-01-16,14.0,Laptop
W58476,15224,3001,2025-01-16,16.0,Laptop
W58477,15971,516,2025-01-16,95.0,Laptop
W58478,16120,2116,2025-01-16,95.0,Laptop
W58479,16126,1479,2025-01-16,119.0,Laptop
W58480,15218,2457,2025-01-16,251.0,Laptop
W58481,16046,3195,2025-01-16,97.0,Smart TV
W58482,15597,238,2025-01-16,103.0,Mobile
W58483,15699,2418,2025-01-16,121.0,Smart TV
W58484,15509,3056,2025-01-16,15.0,Laptop
W58485,16290,574,2025-01-16,65.0,Laptop
W58486,16469,2817,2025-01-16,10.0,Mobile
W58487,15425,3742,2025-01-16,129.0,Smart TV
W58488,16330,3232,2025-01-16,131.0,Smart TV
W58489,15054,631,2025-01-16,108.0,Smart TV
W58490,15724,507,2025-01-16,140.0,Mobile
W58491,15501,1175,2025-01-16,16.0,Laptop
W58492,16266,3404,2025-01-16,143.0,Laptop
W58493,15368,1668,2025-01-16,110.0,Laptop
W58494,19731,3065,2025-01-16,98.0,Laptop
W58495,16249,1290,2025-01-16,104.0,Mobile
W58496,16003,224,2025-01-16,121.0,Laptop
W58497,15761,3769,2025-01-16,72.0,Smart TV
W58498,15090,2116,2025-01-16,95.0,Smart TV
W58499,15993,2817,2025-01-16,59.0,
W58500,15056,1137,2025-01-16,105.0,Mobile
W58501,16282,2041,2025-01-16,120.0,Smart TV
W58502,15537,3579,2025-01-16,55.0,Mobile
W58503,15184,1397,2025-01-16,47.0,Smart TV
W58504,16295,1495,2025-01-16,122.0,Laptop
W58505,15522,2320,2025-01-16,101.0,Mobile
W58506,15433,420,2025-01-16,148.0,Smart TV
W58507,15702,437,2025-01-16,107.0,Mobile
W58508,15986,4174,2025-01-16,13.0,Laptop
W58509,16118,126,2025-01-16,121.0,Smart TV
W58510,16148,3166,2025-01-16,124.0,Laptop
W58511,16272,982,2025-01-16,88.0,Mobile
W58512,15517,1369,2025-01-16,104.0,Laptop
W58513,16041,2730,2025-01-16,110.0,Smart TV
W58514,15855,1712,2025-01-16,7.0,Smart TV
W58515,15761,4105,2025-01-16,105.0,Laptop
W58516,15466,2817,2025-01-16,133.0,Laptop
W58517,15842,3277,2025-01-16,125.0,Smart TV
W58518,16549,3965,2025-01-16,97.0,Mobile
W58519,16083,2813,2025-01-16,105.0,Laptop
W58520,18987,2762,2025-01-16,17.0,Laptop
W58521,16253,1162,2025-01-16,86.0,Laptop
W58522,15696,2801,2025-01-16,154.0,Laptop
W58523,15637,1909,2025-01-16,5.0,Laptop
W58524,16595,1636,2025-01-16,104.0,Mobile
W58525,15251,2315,2025-01-16,107.0,Mobile
W58526,15668,4225,2025-01-16,111.0,Smart TV
W58527,15781,3031,2025-01-16,118.0,Laptop
W58528,16269,3762,2025-01-16,105.0,Smart TV
W58529,16342,378,2025-01-16,168.0,Laptop
W58530,15074,2598,2025-01-16,49.0,Smart TV
W58531,15899,4147,2025-01-16,161.0,Smart TV
W58532,15095,156,2025-01-16,98.0,Smart TV
W58533,15793,2900,2025-01-16,85.0,Laptop
W58534,15452,2879,2025-01-16,119.0,Smart TV
W58535,16037,68,2025-01-16,197.0,Laptop
W58536,15089,2825,2025-01-16,87.0,Mobile
W58537,15394,1064,2025-01-16,60.0,Smart TV
W58538,15842,3722,2025-01-16,111.0,Laptop
W58539,16581,1353,2025-01-16,110.0,Laptop
W58540,15177,1975,2025-01-16,51.0,Mobile
W58541,15669,109,2025-01-16,105.0,Laptop
W58542,15542,420,2025-01-16,140.0,Mobile
W58543,15980,283,2025-01-16,22.0,Mobile
W58544,16138,2565,2025-01-16,94.0,Laptop
W58545,16220,3003,2025-01-16,120.0,Mobile
W58546,15857,2151,2025-01-16,50.0,Smart TV
W58547,16425,2550,2025-01-16,104.0,Laptop
W58548,15454,3532,2025-01-16,82.0,Laptop
W58549,16536,2722,2025-01-16,77.0,Laptop
W58550,15561,2033,2025-01-16,129.0,Laptop
W58551,15899,3421,2025-01-16,94.0,Laptop
W58552,15506,3932,2025-01-16,114.0,Mobile
W58553,15612,631,2025-01-16,108.0,Smart TV
W58554,15592,2912,2025-01-16,10.0,Laptop
W58555,15839,1084,2025-01-16,72.0,Smart TV
W58556,16360,908,2025-01-16,91.0,Smart TV
W58557,15015,3570,2025-01-16,112.0,Laptop
W58558,15677,17,2025-01-16,118.0,Mobile
W58559,16381,3439,2025-01-16,97.0,Shoe Box
W58560,16538,3423,2025-01-16,79.0,Smart TV
W58561,15728,2289,2025-01-16,100.0,Laptop
W58562,15779,2328,2025-01-16,57.0,Laptop
W58563,16339,3333,2025-01-16,80.0,Laptop
W58564,16410,3738,2025-01-16,126.0,Smart TV
W58565,16338,3169,2025-01-16,137.0,Laptop
W58566,15377,3254,2025-01-16,64.0,Smart TV
W58567,16436,2738,2025-01-16,93.0,Laptop
W58568,16293,498,2025-01-16,113.0,Mobile
W58569,15726,2652,2025-01-16,34.0,Laptop
W58570,16177,2245,2025-01-16,129.0,Mobile
W58571,16059,3456,2025-01-16,129.0,Mobile
W58572,16184,1739,2025-01-16,44.0,Laptop
