movie_id,title,release_year,runtime,genre
1311,"Good Morning, Vietnam",1987.0,121,biography
1312,The Infiltrator,2016.0,127,biography
1313,Eiffel,2021.0,108,biography
1314,All the Money in the World,2017.0,132,biography
1315,Whiskey Tango Foxtrot,2016.0,112,biography
1316,A Hidden Life,2019.0,174,biography
1317,The Wind Rises,2013.0,126,biography
1318,Shock and Awe,2017.0,90,biography
1319,Ali,2001.0,157,biography
1320,Miracles from Heaven,2016.0,109,biography
1321,Gangubai Kathiawadi,2022.0,152,biography
1322,Seven Years in Tibet,1997.0,136,biography
1323,I Can Only Imagine,2018.0,110,biography
1324,Glass Onion,2022.0,139,crime
1325,Infinity Pool,2023.0,117,crime
1326,The Pale Blue Eye,2022.0,128,crime
1327,Infiesto,2023.0,96,crime
1328,The Batman,2022.0,176,crime
1329,The Godfather,1972.0,175,crime
1330,Knives Out,2019.0,130,crime
1331,Vadh,2022.0,110,crime
1332,The Wolf of Wall Street,2013.0,180,crime
1333,The Unbearable Weight of Massive Talent,2022.0,107,crime
1334,Pulp Fiction,1994.0,154,crime
1335,The Dark Knight,2008.0,152,crime
1336,American Psycho,2000.0,102,crime
1337,John Wick: Chapter 4,2023.0,169,crime
1338,Decision to Leave,2022.0,139,crime
1339,Little Dixie,2023.0,105,crime
1340,An Action Hero,2022.0,130,crime
1341,Luther: The Fallen Sun,2023.0,129,crime
1342,John Wick,2014.0,101,crime
1343,The Gentlemen,2019.0,113,crime
1344,F9: The Fast Saga,2021.0,143,crime
1345,Violent Night,2022.0,112,crime
1346,Nobody,2021.0,92,crime
1347,Prisoners,2013.0,153,crime
1348,Catch Me If You Can,2002.0,141,crime
1349,Minions: The Rise of Gru,2022.0,87,crime
1350,Joker,2019.0,122,crime
1351,The Fast and the Furious,2001.0,106,crime
1352,In Bruges,2008.0,107,crime
1353,No Country for Old Men,2007.0,122,crime
1354,Emily the Criminal,2022.0,97,crime
1355,Taxi Driver,1976.0,114,crime
1356,Goodfellas,1990.0,145,crime
1357,Death on the Nile,2022.0,127,crime
1358,Se7en,1995.0,127,crime
1359,Shazam! Fury of the Gods,2023.0,130,crime
1360,The Silence of the Lambs,1991.0,118,crime
1361,Heat,1995.0,170,crime
1362,The Departed,2006.0,151,crime
1363,Transfusion,2023.0,106,crime
1364,Kingsman: The Golden Circle,2017.0,141,crime
1365,The Grand Budapest Hotel,2014.0,99,crime
1366,See How They Run,2022.0,98,crime
1367,The Green Mile,1999.0,189,crime
1368,The Good Nurse,2022.0,121,crime
1369,"Three Billboards Outside Ebbing, Missouri",2017.0,115,crime
1370,The Godfather Part II,1974.0,202,crime
1371,Irreversible,2002.0,97,crime
1372,The Stranger,2022.0,117,crime
1373,Léon: The Professional,1994.0,110,crime
1374,Murder Mystery,2019.0,97,crime
1375,Sharper,2023.0,116,crime
1376,White Chicks,2004.0,109,crime
1377,12 Angry Men,1957.0,96,crime
1378,Sicario,2015.0,121,crime
1379,The Little Things,2021.0,128,crime
1380,Scarface,1983.0,170,crime
1381,A Clockwork Orange,1971.0,136,crime
1382,Promising Young Woman,2020.0,113,crime
1383,From Dusk Till Dawn,1996.0,108,crime
1384,The Outfit,2022.0,105,crime
1385,The Outsiders,1983.0,91,crime
1386,The Bad Guys,2022.0,100,crime
1387,Poker Face,2022.0,94,crime
1388,The Usual Suspects,1995.0,106,crime
1389,John Wick: Chapter 3 - Parabellum,2019.0,130,crime
1390,The Irishman,2019.0,209,crime
1391,Baywatch,2017.0,116,crime
1392,Wrath of Man,2021.0,119,crime
1393,Reservoir Dogs,1992.0,99,crime
1394,Mystic River,2003.0,138,crime
1395,Enola Holmes 2,2022.0,129,crime
1396,The Big Lebowski,1998.0,117,crime
1397,Marlowe,2022.0,110,crime
1398,Snatch,2000.0,102,crime
1399,John Wick: Chapter 2,2017.0,122,crime
1400,Once Upon a Time in America,1984.0,229,crime
1401,American History X,1998.0,119,crime
1402,American Hustle,2013.0,138,crime
1403,Enough,2002.0,115,crime
1404,Orphan: First Kill,2022.0,99,crime
1405,Heavenly Creatures,1994.0,99,crime
1406,Road to Perdition,2002.0,117,crime
1407,"Argentina, 1985",2022.0,140,crime
1408,Clue,1985.0,94,crime
1409,Baby Driver,2017.0,113,crime
1410,Ambulance,2022.0,136,crime
1411,City of God,2002.0,130,crime
1412,The Hateful Eight,2015.0,168,crime
1413,House of Gucci,2021.0,158,crime
1414,Batman Begins,2005.0,140,crime
1415,The Equalizer,2014.0,132,crime
1416,Wind River,2017.0,107,crime
1417,Nightmare Alley,2021.0,150,crime
1418,Lou,2022.0,107,crime
1419,Above Suspicion,2019.0,104,crime
1420,The Longest Yard,2005.0,113,crime
1421,RoboCop,1987.0,102,crime
1422,21 Jump Street,2012.0,109,crime
1423,Kill Bill: Vol. 1,2003.0,111,crime
1424,Murder on the Orient Express,2017.0,114,crime
1425,Now You See Me,2013.0,115,crime
1426,Zootopia,2016.0,108,crime
1427,Casino,1995.0,178,crime
1428,True Romance,1993.0,119,crime
1429,Legend,2015.0,132,crime
1430,Holy Spider,2022.0,118,crime
1431,Hell or High Water,2016.0,102,crime
1432,Bad Boys,1995.0,119,crime
1433,Karen,2021.0,89,crime
1434,Nightcrawler,2014.0,117,crime
1435,Enola Holmes,2020.0,123,crime
1436,Zodiac,2007.0,157,crime
1437,Primal Fear,1996.0,129,crime
1438,My Cousin Vinny,1992.0,120,crime
1439,Fargo,1996.0,98,crime
1440,Spotlight,2015.0,129,crime
1441,Knock Knock,2015.0,99,crime
1442,We're the Millers,2013.0,110,crime
1443,Furious 7,2015.0,137,crime
1444,Hangover Square,1945.0,77,crime
1445,Minority Report,2002.0,145,crime
1446,Fast & Furious,2009.0,107,crime
1447,Beverly Hills Cop,1984.0,105,crime
1448,Spiderhead,2022.0,106,crime
1449,Bandit,2022.0,126,crime
1450,Sleepers,1996.0,147,crime
1451,Con Air,1997.0,115,crime
1452,Memory,2022.0,114,crime
1453,Seven Psychopaths,2012.0,110,crime
1454,The Warriors,1979.0,93,crime
1455,Drishyam 2,2022.0,140,crime
1456,The Nice Guys,2016.0,116,crime
1457,The Godfather Part III,1990.0,162,crime
1458,The Town,2010.0,125,crime
1459,Wild Things,1998.0,108,crime
1460,Uncut Gems,2019.0,135,crime
1461,Training Day,2001.0,122,crime
1462,Fantastic Mr. Fox,2009.0,87,crime
1463,Point Break,1991.0,122,crime
1464,Ocean's Eight,2018.0,110,crime
1465,El Camino: A Breaking Bad Movie,2019.0,122,crime
1466,Mindcage,2022.0,96,crime
1467,Sin City,2005.0,124,crime
1468,Inside Man,2006.0,129,crime
1469,Let Him Go,2020.0,113,crime
1470,West Side Story,2021.0,156,crime
1471,Den of Thieves,2018.0,140,crime
1472,The Fate of the Furious,2017.0,136,crime
1473,Hannibal,2001.0,131,crime
1474,Girl in the Basement,2021.0,88,crime
1475,Kick-Ass,2010.0,117,crime
1476,Gangs of New York,2002.0,167,crime
1477,Ocean's Eleven,2001.0,116,crime
1478,Bad Times at the El Royale,2018.0,141,crime
1479,The Many Saints of Newark,2021.0,120,crime
1480,Birds of Prey,2020.0,109,crime
1481,"Lock, Stock and Two Smoking Barrels",1998.0,107,crime
1482,The Sting,1973.0,129,crime
1483,DC League of Super-Pets,2022.0,105,crime
1484,The Guilty,2021.0,90,crime
1485,2 Fast 2 Furious,2003.0,107,crime
1486,The Devil All the Time,2020.0,138,crime
1487,Blue Velvet,1986.0,120,crime
1488,Army of the Dead,2021.0,148,crime
1489,Gone Baby Gone,2007.0,114,crime
1490,Crash,2004.0,112,crime
1491,The Girl with the Dragon Tattoo,2011.0,158,crime
1492,Memories of Murder,2003.0,132,crime
1493,Breaking,2022.0,103,crime
1494,Chicago,2002.0,113,crime
1495,Fast Five,2011.0,130,crime
1496,Kindergarten Cop,1990.0,111,crime
1497,"O Brother, Where Art Thou?",2000.0,107,crime
1498,Cruella,2021.0,134,crime
1499,The House That Jack Built,2018.0,152,crime
1500,The Girl Next Door,2007.0,91,crime
1501,Law Abiding Citizen,2009.0,109,crime
1502,The Fast and the Furious: Tokyo Drift,2006.0,104,crime
1503,Army of Thieves,2021.0,127,crime
1504,Bad Boys II,2003.0,147,crime
1505,Butch Cassidy and the Sundance Kid,1969.0,110,crime
1506,L.A. Confidential,1997.0,138,crime
1507,The Iceman,2012.0,106,crime
1508,Strange Days,1995.0,145,crime
1509,City of Lies,2018.0,112,crime
1510,The Equalizer 2,2018.0,121,crime
1511,Cape Fear,1991.0,128,crime
1512,Swimming Pool,2003.0,102,crime
1513,Hustlers,2019.0,110,crime
1514,John Q,2002.0,116,crime
1515,Bad Boys for Life,2020.0,124,crime
1516,Taken,2008.0,90,crime
1517,"Confess, Fletch",2022.0,98,crime
1518,21,2008.0,123,crime
1519,Dick Tracy,1990.0,105,crime
1520,A Time to Kill,1996.0,149,crime
1521,Molly's Game,2017.0,140,crime
1522,Hitman's Wife's Bodyguard,2021.0,100,crime
1523,To Live and Die in L.A.,1985.0,116,crime
1524,BlacKkKlansman,2018.0,135,crime
1525,Burn,2019.0,88,crime
1526,Life,1999.0,108,crime
1527,Layer Cake,2004.0,105,crime
1528,Twins,1988.0,107,crime
1529,Game Night,2018.0,100,crime
1530,American Gangster,2007.0,157,crime
1531,Man on Fire,2004.0,146,crime
1532,Malignant,2021.0,111,crime
1533,The Assassination of Jesse James by the Coward Robert Ford,2007.0,160,crime
1534,Mr. & Mrs. Smith,2005.0,120,crime
1535,Traffic,2000.0,147,crime
1536,A History of Violence,2005.0,96,crime
1537,The Other Guys,2010.0,107,crime
1538,Sicario: Day of the Soldado,2018.0,122,crime
1539,The Fugitive,1993.0,130,crime
1540,Miss Willoughby and the Haunted Bookshop,2021.0,90,crime
1541,Furious 6,2013.0,130,crime
1542,Face/Off,1997.0,138,crime
1543,Thelma & Louise,1991.0,130,crime
1544,Heathers,1988.0,103,crime
1545,The Mask,1994.0,101,crime
1546,Central Intelligence,2016.0,107,crime
1547,The Lincoln Lawyer,2011.0,118,crime
1548,The Tax Collector,2020.0,95,crime
1549,A Simple Favor,2018.0,117,crime
1550,The Place Beyond the Pines,2012.0,140,crime
1551,Broker,2022.0,129,crime
1552,RED,2010.0,111,crime
1553,Jack Reacher: Never Go Back,2016.0,118,crime
1554,Collateral,2004.0,120,crime
1555,Jackie Brown,1997.0,154,crime
1556,The Talented Mr. Ripley,1999.0,139,crime
1557,Despicable Me,2010.0,95,crime
1558,West Side Story,1961.0,153,crime
1559,The Drop,2014.0,106,crime
1560,Lethal Weapon,1987.0,109,crime
1561,Wanted,2008.0,110,crime
1562,The Weekend Away,2022.0,89,crime
1563,Kill Bill: Vol. 2,2004.0,137,crime
1564,Now You See Me 2,2016.0,129,crime
1565,Loving Adults,2022.0,104,crime
1566,Slumdog Millionaire,2008.0,120,crime
1567,Under the Silver Lake,2018.0,139,crime
1568,The Italian Job,2003.0,111,crime
1569,Step Up,2006.0,104,crime
1570,Focus,2015.0,105,crime
1571,Cold Pursuit,2019.0,119,crime
1572,Horrible Bosses,2011.0,98,crime
1573,American Made,2017.0,115,crime
1574,Project Wolf Hunting,2022.0,122,crime
1575,The Invisible Guest,2016.0,106,crime
1576,Natural Born Killers,1994.0,119,crime
1577,The Girl on the Train,2016.0,112,crime
1578,A Life Less Ordinary,1997.0,103,crime
1579,Goodnight Mommy,2022.0,92,crime
1580,The Blues Brothers,1980.0,133,crime
1581,The Killer,2023.0,158,crime
1582,Faster,2010.0,98,crime
1583,Red Dragon,2002.0,124,crime
1584,Logan Lucky,2017.0,118,crime
1585,It's a Mad Mad Mad Mad World,1963.0,210,crime
1586,War Dogs,2016.0,114,crime
1587,Body Heat,1981.0,113,crime
1588,A Bronx Tale,1993.0,121,crime
1589,Don't Breathe,2016.0,88,crime
1590,The Unforgivable,2021.0,112,crime
1591,The Crow,1994.0,102,crime
1592,Gangs of Wasseypur,2012.0,321,crime
1593,Southpaw,2015.0,124,crime
1594,Side Effects,2013.0,106,crime
1595,Fruitvale Station,2013.0,85,crime
1596,The Basketball Diaries,1995.0,102,crime
1597,22 Jump Street,2014.0,112,crime
1598,What Happened to Monday,2017.0,123,crime
1599,Burn After Reading,2008.0,96,crime
1600,3:10 to Yuma,2007.0,122,crime
1601,Falling Down,1993.0,113,crime
1602,To Kill a Mockingbird,1962.0,129,crime
1603,Broken City,2013.0,109,crime
1604,The Longest Yard,1974.0,121,crime
1605,Running Scared,2006.0,122,crime
1606,American Murderer,2022.0,102,crime
1607,Desperado,1995.0,104,crime
1608,Austin Powers: The Spy Who Shagged Me,1999.0,95,crime
1609,The Untouchables,1987.0,119,crime
1610,The Long Good Friday,1980.0,114,crime
1611,Adventures in Babysitting,1987.0,102,crime
1612,Solace,2015.0,101,crime
1613,Kate,2021.0,106,crime
1614,No Sudden Move,2021.0,115,crime
1615,RocknRolla,2008.0,114,crime
1616,Boyz n the Hood,1991.0,112,crime
1617,Home Sweet Hell,2015.0,98,crime
1618,Just Mercy,2019.0,137,crime
1619,Captain Phillips,2013.0,134,crime
1620,Wild at Heart,1990.0,125,crime
1621,Out of the Furnace,2013.0,116,crime
1622,Snake Eyes,2021.0,121,crime
1623,Hannie Caulder,1971.0,85,crime
1624,Minions,2015.0,91,crime
1625,Green Room,2015.0,95,crime
1626,Lucky Number Slevin,2006.0,110,crime
1627,Spring Breakers,2012.0,94,crime
1628,S.W.A.T.,2003.0,117,crime
1629,Pineapple Express,2008.0,111,crime
1630,Savages,2012.0,131,crime
1631,I Saw the Devil,2010.0,144,crime
1632,Point Break,2015.0,114,crime
1633,Monster,2003.0,109,crime
1634,Lethal Weapon 2,1989.0,114,crime
1635,Dog Pound,2010.0,91,crime
1636,Lawless,2012.0,116,crime
1637,Mississippi Burning,1988.0,128,crime
1638,Rush Hour,1998.0,98,crime
1639,Lolita,1962.0,153,crime
1640,Midnight Express,1978.0,121,crime
1641,Who Framed Roger Rabbit,1988.0,104,crime
1642,The Hate U Give,2018.0,133,crime
1643,Risky Business,1983.0,99,crime
1644,Black Mass,2015.0,123,crime
1645,Batman Returns,1992.0,126,crime
1646,Airheads,1994.0,92,crime
1647,November,2022.0,100,crime
1648,Widows,2018.0,129,crime
1649,End of Watch,2012.0,109,crime
1650,Fletch,1985.0,98,crime
1651,Run Hide Fight,2020.0,109,crime
1652,The Forever Purge,2021.0,103,crime
1653,The Card Counter,2021.0,111,crime
1654,My Name Is Vendetta,2022.0,90,crime
1655,Perfume: The Story of a Murderer,2006.0,147,crime
1656,Detective Knight: Independence,2023.0,91,crime
1657,Eastern Promises,2007.0,100,crime
1658,The Hitman's Bodyguard,2017.0,118,crime
1659,Chungking Express,1994.0,102,crime
1660,Megamind,2010.0,95,crime
1661,Dogville,2003.0,178,crime
1662,The Mexican,2001.0,123,crime
1663,Perfect Blue,1997.0,81,crime
1664,The Woman in the Window,2020.0,100,crime
1665,Rambo: Last Blood,2019.0,89,crime
1666,The Cell,2000.0,107,crime
1667,Fallen,1998.0,124,crime
1668,Bad Boys,1983.0,123,crime
1669,Glengarry Glen Ross,1992.0,100,crime
1670,Georgetown,2019.0,99,crime
1671,Smokin' Aces,2006.0,108,crime
1672,Four Brothers,2005.0,109,crime
1673,Manhunter,1986.0,120,crime
1674,Blow,2001.0,124,crime
1675,The Pledge,2001.0,124,crime
1676,Gone in 60 Seconds,2000.0,118,crime
1677,Inferno,2016.0,121,crime
1678,Escape from Alcatraz,1979.0,112,crime
1679,Stillwater,2021.0,139,crime
1680,The Pelican Brief,1993.0,141,crime
1681,Ghost in the Shell,2017.0,107,crime
1682,The Mule,2018.0,116,crime
1683,The Danish Girl,2015.0,119,crime
1684,Deja Vu,2006.0,126,crime
1685,Puss in Boots: The Last Wish,2022.0,102,family
1686,True Spirit,2023.0,109,family
1687,"Lyle, Lyle, Crocodile",2022.0,106,family
1688,Harry Potter and the Sorcerer's Stone,2001.0,152,family
1689,Guillermo del Toro's Pinocchio,2022.0,117,family
1690,Asterix & Obelix: The Middle Kingdom,2023.0,112,family
1691,Strange World,2022.0,102,family
1692,Roald Dahl's Matilda the Musical,2022.0,117,family
1693,Puss in Boots,2011.0,90,family
1694,Minions: The Rise of Gru,2022.0,87,family
1695,The Amazing Maurice,2022.0,93,family
1696,Encanto,2021.0,102,family
1697,Harry Potter and the Goblet of Fire,2005.0,157,family
1698,The Goonies,1985.0,114,family
1699,Sing 2,2021.0,110,family
1700,Harry Potter and the Deathly Hallows: Part 2,2011.0,130,family
1701,Matilda,1996.0,102,family
1702,The Princess Bride,1987.0,98,family
1703,Harry Potter and the Prisoner of Azkaban,2004.0,142,family
1704,Fantastic Beasts: The Secrets of Dumbledore,2022.0,142,family
1705,Harry Potter and the Chamber of Secrets,2002.0,161,family
1706,The Bad Guys,2022.0,100,family
1707,The Sea Beast,2022.0,115,family
1708,Spirited Away,2001.0,125,family
1709,Spider-Man: Into the Spider-Verse,2018.0,117,family
1710,A Christmas Story,1983.0,93,family
1711,Harry Potter and the Order of the Phoenix,2007.0,138,family
1712,The Lion King,1994.0,88,family
1713,Harry Potter and the Deathly Hallows: Part 1,2010.0,146,family
1714,Shrek,2001.0,90,family
1715,Cars,2006.0,117,family
1716,Pinocchio,2022.0,105,family
1717,Harry Potter and the Half-Blood Prince,2009.0,153,family
1718,Moana,2016.0,107,family
1719,Scooby-Doo,2002.0,86,family
1720,Marcel the Shell with Shoes On,2021.0,90,family
1721,Turning Red,2022.0,100,family
1722,Ratatouille,2007.0,111,family
1723,Frozen,2013.0,102,family
1724,Hook,1991.0,142,family
1725,Disenchanted,2022.0,119,family
1726,Zootopia,2016.0,108,family
1727,Flushed Away,2006.0,85,family
1728,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005.0,143,family
1729,Sing,2016.0,108,family
1730,Toy Story,1995.0,81,family
1731,Inside Out,2015.0,95,family
1732,Beauty and the Beast,2017.0,129,family
1733,Home Alone,1990.0,103,family
1734,Kung Fu Panda,2008.0,92,family
1735,Labyrinth,1986.0,101,family
1736,Howl's Moving Castle,2004.0,119,family
1737,Coco,2017.0,105,family
1738,Shrek 2,2004.0,93,family
1739,Fantastic Mr. Fox,2009.0,87,family
1740,The Sound of Music,1965.0,172,family
1741,The Lion King,2019.0,118,family
1742,Toy Story 4,2019.0,100,family
1743,Hercules,1997.0,93,family
1744,Dog Gone,2023.0,95,family
1745,E.T.,1982.0,115,family
1746,WALL·E,2008.0,98,family
1747,The Wizard of Oz,1939.0,102,family
1748,Up,2009.0,96,family
1749,The Incredibles,2004.0,115,family
1750,Fantastic Beasts and Where to Find Them,2016.0,132,family
1751,Mummies,2023.0,88,family
1752,Finding Nemo,2003.0,100,family
1753,DC League of Super-Pets,2022.0,105,family
1754,Sonic the Hedgehog 2,2022.0,122,family
1755,Slumberland,2022.0,117,family
1756,George of the Jungle,1997.0,92,family
1757,The Karate Kid,1984.0,126,family
1758,Charlie and the Chocolate Factory,2005.0,115,family
1759,Aladdin,2019.0,128,family
1760,Tangled,2010.0,100,family
1761,Wonder,2017.0,113,family
1762,Percy Jackson & the Olympians: The Lightning Thief,2010.0,118,family
1763,The Princess and the Frog,2009.0,97,family
1764,Stardust,2007.0,127,family
1765,Willy Wonka & the Chocolate Factory,1971.0,100,family
1766,"Monsters, Inc.",2001.0,92,family
1767,Enchanted,2007.0,107,family
1768,How to Train Your Dragon,2010.0,98,family
1769,Soul,2020.0,100,family
1770,The Last Airbender,2010.0,103,family
1771,Super Mario Bros.,1993.0,104,family
1772,Beauty and the Beast,1991.0,84,family
1773,We Have a Ghost,2023.0,126,family
1774,The Parent Trap,1998.0,128,family
1775,Cloudy with a Chance of Meatballs,2009.0,90,family
1776,Holes,2003.0,117,family
1777,Lightyear,2022.0,105,family
1778,Bridge to Terabithia,2007.0,96,family
1779,Alice in Wonderland,2010.0,108,family
1780,It's a Wonderful Life,1946.0,130,family
1781,Zoom,2006.0,83,family
1782,Trolls,2016.0,92,family
1783,Night at the Museum,2006.0,108,family
1784,Fantastic Beasts: The Crimes of Grindelwald,2018.0,134,family
1785,Aladdin,1992.0,90,family
1786,Jumanji,1995.0,104,family
1787,Toy Story 3,2010.0,103,family
1788,Incredibles 2,2018.0,118,family
1789,Mulan,1998.0,87,family
1790,Blueback,2022.0,102,family
1791,Cinderella,2015.0,105,family
1792,The Princess Diaries,2001.0,115,family
1793,Cats,2019.0,110,family
1794,Mary Poppins,1964.0,139,family
1795,Despicable Me,2010.0,95,family
1796,The Lego Movie,2014.0,100,family
1797,Raya and the Last Dragon,2021.0,107,family
1798,A Bug's Life,1998.0,95,family
1799,Luck,2022.0,105,family
1800,Frozen II,2019.0,103,family
1801,Ice Age,2002.0,81,family
1802,Coraline,2009.0,100,family
1803,The Prince of Egypt,1998.0,99,family
1804,The Golden Compass,2007.0,113,family
1805,The Little Mermaid,1989.0,83,family
1806,Shrek the Third,2007.0,93,family
1807,Luca,2021.0,95,family
1808,My Bodyguard,1980.0,102,family
1809,Brave,2012.0,93,family
1810,Peter Pan,2003.0,113,family
1811,The Sandlot,1993.0,101,family
1812,Madagascar,2005.0,86,family
1813,Daddy Day Care,2003.0,92,family
1814,Hachi: A Dog's Tale,2009.0,93,family
1815,Big Hero 6,2014.0,102,family
1816,Lilo & Stitch,2002.0,85,family
1817,We Can Be Heroes,2020.0,100,family
1818,Sonic the Hedgehog,2020.0,99,family
1819,Spy Kids,2001.0,88,family
1820,Kung Fu Panda 3,2016.0,95,family
1821,The Black Stallion,1979.0,118,family
1822,The NeverEnding Story,1984.0,102,family
1823,Spirited,2022.0,127,family
1824,Moonrise Kingdom,2012.0,94,family
1825,The Adventures of Tintin,2011.0,107,family
1826,Sky High,2005.0,100,family
1827,iMordecai,2022.0,102,family
1828,Atlantis: The Lost Empire,2001.0,95,family
1829,Minions,2015.0,91,family
1830,Shrek Forever After,2010.0,95,family
1831,Elemental,2023.0,93,family
1832,Pocahontas,1995.0,81,family
1833,Asterix & Obelix: Mission Cleopatra,2002.0,107,family
1834,My Neighbor Totoro,1988.0,86,family
1835,Homeward Bound: The Incredible Journey,1993.0,84,family
1836,The Call of the Wild,2020.0,100,family
1837,The Mitchells vs the Machines,2021.0,114,family
1838,Wreck-It Ralph,2012.0,101,family
1839,Who Framed Roger Rabbit,1988.0,104,family
1840,My Girl,1991.0,102,family
1841,Secret Headquarters,2022.0,104,family
1842,Rio,2011.0,96,family
1843,Toy Story 2,1999.0,92,family
1844,"Honey, I Shrunk the Kids",1989.0,93,family
1845,The Emperor's New Groove,2000.0,78,family
1846,Diary of a Wimpy Kid,2010.0,94,family
1847,Anastasia,1997.0,94,family
1848,RV,2006.0,99,family
1849,Kung Fu Panda 2,2011.0,90,family
1850,The Jungle Book,2016.0,106,family
1851,Treasure Planet,2002.0,95,family
1852,How to Train Your Dragon: The Hidden World,2019.0,104,family
1853,Megamind,2010.0,95,family
1854,Something from Tiffany's,2022.0,87,family
1855,My Sister's Keeper,2009.0,109,family
1856,Tomorrowland,2015.0,130,family
1857,Miss Peregrine's Home for Peculiar Children,2016.0,127,family
1858,Pokémon: Detective Pikachu,2019.0,104,family
1859,Tarzan,1999.0,88,family
1860,Paddington 2,2017.0,103,family
1861,Cinderella,2021.0,113,family
1862,Life with Luca,2023.0,90,family
1863,Paws of Fury: The Legend of Hank,2022.0,98,family
1864,Paddington,2014.0,95,family
1865,Teenage Mutant Ninja Turtles,1990.0,93,family
1866,The Munsters,2022.0,109,family
1867,Hotel Transylvania,2012.0,91,family
1868,Space Jam: A New Legacy,2021.0,115,family
1869,Cars 2,2011.0,106,family
1870,Monsters vs. Aliens,2009.0,94,family
1871,Hugo,2011.0,126,family
1872,Annie,1982.0,127,family
1873,Maleficent,2014.0,97,family
1874,Cheaper by the Dozen,2003.0,98,family
1875,Major Payne,1995.0,95,family
1876,The Pacifier,2005.0,95,family
1877,The Karate Kid,2010.0,140,family
1878,Ralph Breaks the Internet,2018.0,112,family
1879,Space Jam,1996.0,88,family
1880,Hocus Pocus,1993.0,96,family
1881,The Little Rascals,1994.0,82,family
1882,The Girl Who Believes in Miracles,2021.0,100,family
1883,The Addams Family,2019.0,86,family
1884,Monsters University,2013.0,104,family
1885,Hotel Transylvania: Transformania,2022.0,87,family
1886,The Flintstones,1994.0,91,family
1887,Finding Dory,2016.0,97,family
1888,The Ten Commandments,1956.0,220,family
1889,Eragon,2006.0,104,family
1890,Ferdinand,2017.0,108,family
1891,The Chronicles of Narnia: Prince Caspian,2008.0,150,family
1892,The Mighty Ducks,1992.0,104,family
1893,A Christmas Story Christmas,2022.0,98,family
1894,The Three Musketeers,1993.0,105,family
1895,How to Train Your Dragon 2,2014.0,102,family
1896,The Hunchback of Notre Dame,1996.0,91,family
1897,Tom and Jerry,2021.0,101,family
1898,Yes Day,2021.0,86,family
1899,How the Grinch Stole Christmas,2000.0,104,family
1900,The Jungle Book,1967.0,78,family
1901,Percy Jackson: Sea of Monsters,2013.0,106,family
1902,The Lego Batman Movie,2017.0,104,family
1903,Onward,2020.0,102,family
1904,Little Giants,1994.0,107,family
1905,Rango,2011.0,107,family
1906,Scooby-Doo 2: Monsters Unleashed,2004.0,93,family
1908,Fiddler on the Roof,1971.0,181,family
1909,Cars 3,2017.0,102,family
1910,Little Women,1933.0,115,family
1911,Alvin and the Chipmunks,2007.0,92,family
1912,Harry and the Hendersons,1987.0,110,family
1913,A Cinderella Story,2004.0,95,family
1914,The Rocketeer,1991.0,108,family
1915,Robots,2005.0,91,family
1916,Home,2015.0,94,family
1917,Journey to the Center of the Earth,2008.0,93,family
1918,Night at the Museum: Battle of the Smithsonian,2009.0,105,family
1919,The AristoCats,1970.0,78,family
1920,A Series of Unfortunate Events,2004.0,108,family
1921,Pan,2015.0,111,family
1922,The Book of Life,2014.0,95,family
1923,Oz the Great and Powerful,2013.0,130,family
1924,Robin Hood,1973.0,83,family
1925,The Croods,2013.0,98,family
1926,Nacho Libre,2006.0,92,family
1927,The Nightmare Before Christmas,1993.0,76,family
1928,Chip 'n Dale: Rescue Rangers,2022.0,97,family
1929,Bolt,2008.0,96,family
1930,Newsies,1992.0,121,family
1931,Freaky Friday,2003.0,97,family
1932,Chicken Run,2000.0,84,family
1933,Asterix at the Olympic Games,2008.0,116,family
1934,Mary Poppins Returns,2018.0,130,family
1935,A Goofy Movie,1995.0,78,family
1936,The Croods: A New Age,2020.0,95,family
1937,Wendell & Wild,2022.0,105,family
1938,The Borrowers,1997.0,89,family
1939,The Iron Giant,1999.0,86,family
1940,Snow White and the Seven Dwarfs,1937.0,83,family
1941,Casper,1995.0,100,family
1942,Father of the Bride,1991.0,105,family
1943,Flight of the Navigator,1986.0,90,family
1944,Cloudy with a Chance of Meatballs 2,2013.0,95,family
1945,Meet the Robinsons,2007.0,95,family
1946,Trolls World Tour,2020.0,91,family
1947,Marley & Me,2008.0,115,family
1948,FernGully: The Last Rainforest,1992.0,76,family
1949,Hocus Pocus 2,2022.0,103,family
1950,The Road to El Dorado,2000.0,89,family
1951,Muppets Most Wanted,2014.0,107,family
1952,Stuart Little,1999.0,84,family
1953,Little Women,1994.0,115,family
1954,Dakota,2022.0,96,family
1955,My Fair Lady,1964.0,170,family
1956,Short Circuit,1986.0,98,family
1957,Aquamarine,2006.0,110,family
1958,Dick Tracy,1945.0,61,family
1959,Shark Tale,2004.0,90,family
1960,Cool Runnings,1993.0,98,family
1961,Sister Act,1992.0,100,family
1962,Home Alone 2: Lost in New York,1992.0,120,family
1963,Asterix and Obelix vs. Caesar,1999.0,109,family
1964,Field of Dreams,1989.0,107,family
1965,The Secret Garden,1993.0,101,family
1966,The Secret Life of Pets,2016.0,87,family
1967,Night at the Museum: Secret of the Tomb,2014.0,98,family
1968,Chitty Chitty Bang Bang,1968.0,144,family
1969,Rookie of the Year,1993.0,103,family
